0,0,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0,28518.6318577169,50760.5624880357,68429.9709648928,82042.7274037979,91638.1660665107,98481.3307851264,102581.515957443,104599.881197923,104926.026563969,104052.192270898,102385.210987315,99864.7930475641,96932.9933092909,93840.2931939697,90117.521193209,86794.3685924987,83339.6202336551,79772.8130476913
0,0,0.32991,0.62342,0.79755,0.87756,0.90793,0.91219,0.90377,0.89136,0.87598,0.85919,0.84249,0.82742,0.80904,0.79343,0.77223,0.75883,0.73836,0.71869
